,OverallCond,BsmtUnfSF,BsmtFullBath,BsmtHalfBath,HalfBath,BedroomAbvGr,GarageCars,WoodDeckSF,OpenPorchSF,3SsnPorch,ScreenPorch,MSZoning_dum_0,MSZoning_dum_1,Street_dum_Pave,LotShape_dum_0,LotShape_dum_1,LandContour_dum_0,LandSlope_dum_0,LandSlope_dum_1,Neighborhood_dum_0,Neighborhood_dum_2,Neighborhood_dum_3,Neighborhood_dum_4,Condition1_dum_0,Condition2_dum_0,Condition2_dum_2,BldgType_dum_0,BldgType_dum_2,HouseStyle_dum_0,RoofStyle_dum_0,RoofMatl_dum_1,RoofMatl_dum_2,Exterior1st_dum_1,Exterior1st_dum_3,Exterior2nd_dum_3,MasVnrType_dum_1,ExterQual_dum_0,ExterQual_dum_1,ExterCond_dum_2,BsmtQual_dum_1,BsmtCond_dum_1,BsmtCond_dum_2,BsmtExposure_dum_1,BsmtFinType1_dum_0,BsmtFinType1_dum_1,Heating_dum_0,HeatingQC_dum_0,HeatingQC_dum_1,CentralAir_dum_Y,KitchenQual_dum_1,FireplaceQu_dum_0,FireplaceQu_dum_1,FireplaceQu_dum_2,GarageType_dum_0,GarageType_dum_2,PoolQC_dum_0,PoolQC_dum_1,SaleType_dum_2,SaleCondition_dum_0,SaleCondition_dum_1,SaleCondition_dum_2
pc26,-0.0229482940555,0.12566828427,-0.00744456543263,-0.159570741354,0.0280748557832,0.183237170244,-0.0688761525123,0.0685432077952,-0.131194226546,0.168304726322,-0.20770585661,-0.010014808674,0.0540153262177,-0.265394687687,-0.08828698645,-0.281392773857,-0.0431776502827,-0.108087002357,0.0549586476241,0.00533957451305,0.0259759384102,-0.0621712865623,0.00995975904413,-0.0655757212905,-0.0139646817704,0.0679335101424,0.0507825042391,0.116357562326,0.040224274252,0.220734922191,-0.0258136176437,-0.023890709947,0.0717812545173,0.0371708303329,0.129632891639,-0.153454054892,0.00550618326435,0.0879140785755,-0.0368032774115,-0.0543101857511,0.0402421282966,0.178852897215,-0.00175940306542,-0.00904609339736,0.0105454026725,-0.290132195293,-0.0237389258086,-0.0950428948583,0.119564859527,-0.0262611115614,0.151183579875,-0.0260438573849,-0.183134571709,-0.0676456146716,0.131354543232,0.0263309871718,0.0597859116264,0.486254647368,-0.12805241551,-0.126405737956,0.11705582643
pc27,-0.0557429225681,0.108462488709,-0.0336748732148,0.0973310879952,-0.00167019623916,0.00214139328852,0.115025047016,0.0395427185044,-0.0523447200583,0.249654149744,-0.012873611318,-0.0668239663828,0.276266548079,0.15447683904,-0.0659761646046,-0.206015010001,-0.0385135641133,-0.0487960176915,0.0396392488621,-0.150331542611,-0.0387089721593,0.0682653332625,0.0382494497442,-0.0123392802364,0.037131190266,0.0648299271049,0.0442633491705,-0.0515995220285,-0.0218618167192,0.174901365505,0.320318161247,-0.0652398386423,0.182684531672,-0.0841931470821,-0.0279562705486,-0.235786513259,0.174431324917,-0.122048800176,0.0600874637984,-0.000425951784922,0.196070972731,0.0734789712885,0.106550994867,0.0995235586755,-0.0105992766203,0.0328140645454,-0.0206958476824,-0.0318216515081,0.037687542924,-0.0170195944717,-0.0952649413713,-0.0353262949623,0.304886033522,-0.00144499232601,0.191721511985,0.114824378116,-0.060456185485,-0.346875172923,-0.074288987635,-0.0464453658907,0.242919805945
pc28,0.185263362255,-0.0124218110344,0.0800579296311,-0.0444603042908,-0.0245673703321,0.11527794756,-0.0116901771652,-0.0512483958073,-0.0751288291418,0.00588468548228,0.20321212551,0.00058330864438,-0.00208559874249,0.143774166683,0.00130797363287,-0.0119180576013,-0.0360655202431,-0.0670929873045,-0.00850646463126,-0.0177674945463,0.0525856435945,0.21878790186,0.206047595001,0.583988029216,-0.121259902682,-0.234739580399,0.0903029226731,0.0572666617784,-0.0830036776406,0.0346318301635,-0.0303655579283,-0.210092529379,-0.0779533708282,-0.0433957397418,0.0815093028086,0.00049033777214,0.176373547734,-0.00503378110077,-0.0147406314025,-0.0387041195898,0.0713426552706,0.187032128449,0.0190673524923,-0.107124544151,0.113965608633,0.00141515018322,-0.255160934659,0.0267677983539,0.0904033757814,0.100254755434,0.0748747274187,0.0320595845511,-0.154004183869,0.0542522836421,-0.042620205538,-0.000630217638637,-0.10077921073,0.0450182694842,0.0698408624993,0.192738247827,0.110706459971
pc29,-0.164562353085,-0.143241488076,0.0931533207173,-0.17419119828,0.144599715884,0.0705131277211,0.146620730597,0.118166324499,-0.274486233007,0.0459725950872,-0.205974823136,0.151487223421,-0.258273179452,-0.0295441932672,-0.17100030256,0.122705212958,-0.135995360414,-0.154142944283,0.158500165558,-0.0722766304944,0.0113234747523,0.0528890792119,0.0762087366318,-0.0381494981538,0.0396751873546,0.0220377161071,0.0164045194821,-0.209336177507,0.148509046585,0.234870027089,-0.124691069364,-0.0209493070022,0.110170925327,-0.151685461793,-0.0031744318848,0.0355709656261,-0.0975593668081,-0.189997688432,0.0632557016579,0.0648500630944,-0.0244535449781,-0.042685141677,0.0839327572104,-0.0579411904246,-0.148846340854,0.184583282428,-0.00372111480579,0.199000963123,0.0373011121025,-0.109651240884,0.167823733485,-0.0988375120787,-0.183682395005,-0.0406240696789,-0.0022801538587,0.00346466211755,-0.0153117943842,-0.177261743861,0.154537238551,0.16988631878,0.071584505151
pc30,0.292423368933,-0.0666575924543,0.0720931844697,-0.0510556735207,0.0119117860565,-0.052878842772,0.0182282854851,0.386314767111,0.0751173724762,-0.0602511143815,-0.101760609541,0.0305288279497,0.0592219409553,0.0256624576372,-0.146195337703,-0.0103830609966,-0.0213499429927,-0.0222938301666,-0.0160479619021,0.168809408743,-0.0519306718468,-0.0742102527331,-0.108314845858,-0.134393273081,0.075123228965,-0.0111983028613,-0.0652908727189,-0.129789206887,0.0497437347301,-0.119086576651,0.280389390386,-0.0396844566379,-0.011210330838,-0.0100155952419,-0.183756012982,0.0997688826333,0.116146690948,-0.00363486490802,-0.00183907397488,-0.068556907697,0.0690044633885,0.134414823401,-0.20294641556,-0.108749161346,0.349184423784,0.0809535789188,0.00193852450022,-0.0901764420573,-0.0440205780638,0.0601770177303,0.128660206193,-0.121369943631,-0.162865445326,5.95975084054e-05,0.306751265546,0.00422682953102,0.0472547507301,-0.0158117840127,0.00938407724982,0.252510528291,-0.116897099573
pc31,0.100036347392,0.167621834253,0.123420075648,-0.20284658183,0.124957731221,-0.0547191979125,0.0543228437161,0.0644867609688,0.23528656712,0.299920560582,-0.0760960088541,0.0660884861493,-0.0279591953409,0.00219079050224,-0.068152503789,-0.0609386413526,-0.0465063956202,0.239847270214,-0.103561508371,-0.00521296255955,0.0728263992517,-0.128170583884,0.0248381056025,-0.0117227003783,-0.15283011844,0.107913391609,-0.0129845360019,-0.0962607111874,-0.156637406317,-0.0547282007795,0.054943867715,-0.117335025708,-0.0647825657734,0.0543078716112,0.00791990100382,-0.262059352676,-0.130754180485,0.0635041322804,0.136068098859,-0.024646112115,-0.342116022344,0.0519573768964,0.177630345585,-0.104783850643,0.127876005297,0.226561289284,0.0671596720542,0.119130836321,-0.0938088609518,-0.00464666341699,-0.136766379221,0.0432165791963,0.0296553351909,0.105341508824,-0.180258091976,0.0208622817266,0.00623289577798,0.129796622089,0.192459523049,0.0935669691608,0.178118064345
pc32,-0.0590179467581,-0.129339963204,-0.078877575941,0.198339179631,0.140759028879,-0.131046602337,-0.106338916301,0.0739783242225,-0.0476643695953,0.123258383911,-0.0677939660037,-0.188693200602,-0.0334889176533,-0.443702134653,0.0332015628771,-0.10763149078,-0.0640353173415,0.169606712547,-0.0848464349396,0.0273628649299,-0.0769546168906,-0.233167308967,0.0375047992838,0.187519859278,0.0754666093367,-0.211646174796,-0.0840768668573,-0.10253255834,0.0230082547207,0.0553466796093,0.210721252218,-0.192347839895,-0.00307689020145,0.0497809162022,-0.0903138145681,-0.0612829200351,0.0796770610063,-0.0198444041594,-0.0569949078544,0.0797350993323,0.139620601061,-0.0347841644254,0.0197692092544,-0.00919055816712,-0.169727017862,-0.114087890199,0.0453469510602,-0.0102194567161,-0.098579612265,0.0214627416918,-0.0186029810214,-0.0951899182864,-0.129649575235,0.0870756562851,-0.305326112561,0.180451079231,-0.0541930789354,-0.0977848998925,0.0615316592566,0.080061460894,-0.18167742283
pc33,-0.167655921273,-0.0507972680174,-0.0196095887593,-0.126248163073,-0.0955103132215,-0.0694143575849,-0.0792984233407,0.0547763996221,-0.0898547108246,0.163202006764,0.232096796346,0.0154658640356,0.0311632149033,0.193439373275,-0.00140662875339,0.215052517909,0.0247288708411,-0.0363173275681,-0.0441949530557,-0.0137946476164,0.220282617003,0.0519871176803,-0.0363225060478,-0.22345001763,0.128950890634,0.0405226996448,-0.0140403269844,0.26549019768,-0.0540448304504,-0.146560904577,0.224725376263,-0.148210812716,-0.17387435374,-0.0236468033033,-0.168910203621,-0.159723556719,-0.083275092877,0.00225544608685,0.0296302137029,0.0915942539993,0.256454335404,-0.0911421535901,0.136690718601,-1.71476081075e-06,0.0798647044667,-0.261253626404,-0.00881207485727,0.293042827044,-0.0357677823616,-0.0409047816954,0.13459315604,-0.0629376914228,-0.183681393814,-0.117654727376,-0.152497214725,0.0317793993062,0.0260511248043,0.0655929218087,0.0211381532522,0.0640625747201,0.0560193438436
pc34,0.208264865006,0.0113651909259,-0.0430038691947,-0.175766888209,-0.058096711133,-0.0985695804861,-0.088393949067,0.10281395297,0.147189184165,-0.103438427081,-0.0327455992491,-0.0278072165692,0.145206197332,-0.114327126913,0.287844739016,0.109630552657,-0.149652984509,-0.16009973757,-0.000367688136776,-0.0431963322363,-0.11773384696,0.0289269408744,0.073280431597,-0.14348539179,0.107895943736,-0.201235954155,-0.0208376442123,-0.070625016999,0.0695712472098,0.0491094484709,-0.286669266811,0.177661018965,0.0350410965473,0.127129588922,0.0605621417446,-0.38273830258,0.0278704507721,0.0760300455955,-0.0805339922139,0.00300254424932,0.138952608136,-0.0753812173809,0.291138199029,-0.104710992588,0.0190226368393,-0.10473536914,-0.0691575830603,-0.125527490103,-0.0498981220332,0.0178330101041,-0.000425035005159,-0.0181615928916,0.00361792438294,-0.0242687689893,-0.0203080103298,-0.158945680685,0.109415673032,-0.167335783589,0.0655389149652,0.21366453069,0.0860952758969
pc35,-0.284688457198,0.0248150437867,-0.117111007109,0.208266566408,0.140238399277,-0.0970864657912,-0.122167381963,-0.063730088897,0.0894738527212,-0.168747800646,-0.113204457042,-0.130009036713,-0.0405606562542,0.152105549101,-0.195899194752,-0.0261017452001,-0.143847815865,0.150406435911,-0.121411803921,0.249326319565,-0.0443710454366,0.128786776734,-0.139735418011,0.129863978641,0.0691963242139,-0.00315622041874,0.0917312447931,0.269612335945,0.0498426013049,0.127372857926,0.082666444983,0.251582056345,0.0985090350983,-0.176307219357,0.0816803779026,-0.20344141104,0.0168693110158,0.0287731428785,-0.0356764893419,-0.153290342486,-0.208632353472,0.122279174866,0.176195450613,0.0172090483078,0.1287751514,-0.013435620312,0.0043491676204,0.00480923465347,-0.0517839952087,-0.0396921681945,0.196497759042,-0.0877112903914,-0.0191670703747,-0.0636722366205,-0.0260339114706,-0.12376485327,0.00583606263497,-0.0368582712019,0.0550082838386,0.162807224416,-0.0998266589702
pc36,0.114115139987,-0.194549763917,0.0373229515185,-0.162029026322,0.115456713962,-0.154718052566,0.0451685495441,-0.14071648271,-0.150656664999,0.0503192077826,0.123620014747,-0.099499692906,-0.0401831657081,-0.0154322747354,-0.0662788849552,-0.00218509464413,0.0610884960751,0.162867016447,0.0826243463189,0.162045518513,-0.124924382176,-0.0718557564874,-0.116026748938,-0.188794567855,0.230343187013,0.0278263380139,0.036665521029,0.207940939451,0.083649735486,0.190366097863,-0.0392736967861,-0.0154142648686,0.00364250009199,-0.00147861912784,0.0987049285086,0.200121424471,0.232723778849,-0.164060413478,0.0471885528764,-0.0314012959352,0.042174689081,-0.0518125985596,0.00574056134855,-0.375449350305,0.0974678259672,-0.0588177826326,-0.143513169936,-0.0808988780468,0.0619201908058,-0.0666120199001,-0.108860195881,0.101072741197,0.296314914847,0.0584685268616,-0.117049458409,0.0267174258386,-0.0488039154736,0.130337868879,0.18138617547,0.0494014588804,0.136825865305
pc37,0.00616834252433,0.0750317874994,-0.0716974900762,-0.0553957270516,-0.00282863614557,0.0406565534364,0.157201835902,-0.0482305468393,-0.121424125787,0.121243223747,-0.0808099645054,0.161444184779,0.0283091028969,0.176636141091,-0.109852207858,0.171670503063,-0.131385996509,0.131724618737,-0.063050000018,0.0646291879479,0.0111635752986,-0.132878819072,-0.124326414912,0.154680129617,0.0157104818631,-0.0384377543489,-0.0468500242699,-0.0297555128442,0.111319438224,-0.115467759561,-0.14120373809,-0.0866296485066,-0.0657903181263,0.161616901125,0.0531351294078,0.0935457731049,-0.0697880383524,-0.0554220241811,0.115758438623,0.125715285156,0.102176038094,0.202476530389,0.443180945831,-0.0714359480901,0.114213035961,-0.124284972957,0.0868618376336,-0.284052120361,0.0934166767765,-0.188508029352,-0.0604727806765,-0.0329545065446,-0.0223284150669,0.0527957697719,0.0862369041105,0.132442839504,0.0116294539922,-0.0885598433268,-0.123185809952,-0.145513230337,-0.305788539699
pc38,-0.0627347627915,0.00448945420018,0.117371644857,0.0250059357184,-0.0456930557925,0.245434589412,0.0848949774259,0.0349411997323,0.133156102467,0.00407036421013,0.133876357565,-0.0898631438582,0.139408048176,-0.0985293696988,-0.336961864313,-0.334102629764,-0.00206967098445,0.044773825579,0.159959688252,0.149800307375,0.0115652694239,0.17635950825,0.0831372546025,-0.12034440155,0.0405236237473,0.0703740799399,-0.0579633213179,-0.168665626924,-0.0605287379698,-0.298294248843,-0.137738304469,0.185600948453,0.117954273939,-0.0427617568617,0.101610903502,0.00656976127173,-0.116905757945,-0.0210850318802,-0.0400126824784,0.0536291139455,0.233979726464,-0.110588611568,0.0931389985289,-0.0155661737551,0.13778581977,-0.0281994434084,-0.0816393340617,0.048126474691,0.188538344691,0.0345309763567,0.0539453503767,0.0811348569564,-0.0154512015891,0.12381142161,-0.257042073268,0.019319282029,-0.107496234701,-0.0541887931562,0.0881257053303,0.0375762730773,-0.156311617313
pc39,0.147288277059,-0.012268324836,-0.0238978976609,0.0186694182624,0.00826561277029,-0.222818111919,0.0853733210906,-0.181490246306,-0.0611376804136,-0.0805670886998,-0.219606801966,-0.0999134727307,-0.169706549616,0.0831977000723,-0.103270254908,-0.0761452938224,0.112433787344,-0.152344497632,0.0732460448773,-0.0293716183749,0.0507826051002,-0.00173310407338,0.0935806287337,0.0332515646235,0.151507780635,-0.120523687008,-0.11869223825,0.124182759071,-0.0327714167078,-0.331547164186,0.0897106396145,-0.111761941709,0.169018774195,-0.103585755851,0.0871567050013,-0.24276261213,-0.0161562209113,-0.104424179923,-0.032472314077,0.139505615682,-0.0922521119914,-0.161638991014,0.0777882195764,-0.0404278709332,-0.066997167253,0.0141279270246,0.0438880412805,-0.122948149768,0.0465542704291,0.221389782226,-0.00611276077613,0.183341231188,-0.11517617121,-0.15362648821,0.220957159714,0.148798762369,0.012721168285,0.0706953640311,0.291160148837,-0.165652250658,-0.0449534166001
pc40,-0.0804795946359,-0.0453567366766,-0.00689573929278,-0.0208212011899,0.0405049244235,-0.152185052914,-0.111027148364,0.13718493159,0.410963637896,0.092832439305,-0.0599639911933,0.0956780933951,-0.133492002033,-0.0182281248316,-0.0372279363539,0.0439333068382,-0.0189767082936,-0.150979852695,0.0184797692084,-0.0256982545174,0.0479885137589,-0.103111320796,-0.113223968619,0.150658077331,-0.0997212405287,0.0339572274333,0.0134113406694,0.0896536532024,-0.0553251151094,-0.128707122882,-0.0191852800376,-0.111960898787,0.380621733151,0.0303530365476,0.130121057697,0.240093065088,-0.0530493721546,-0.0699551216078,0.0284911543855,0.149303100878,0.0738604741155,0.00494610924821,-0.0149746985876,-0.08982793728,-0.0492946192068,-0.204782645937,0.0671680095987,-0.0374878463758,-0.0623697127242,-0.0854231498193,0.216947358569,0.284040230486,0.116796347496,-0.0526184871466,-0.0358301300612,-0.027533441864,-0.0666258930556,-0.0722152398031,-0.205419578564,0.168322411593,0.214593629424
pc41,-0.0805933556402,-0.00211559562526,-0.00869824859095,0.00364085042229,0.0156228885122,0.0977179257896,0.125012363034,0.170030503175,-0.409665377403,0.0612343006955,0.122156679444,0.0180756297527,0.0257935117323,-0.0646015116223,0.294524586736,0.15285521173,-0.133678567337,0.0387374013509,-0.1561472058,0.144659226652,0.0412639682535,-0.181610866111,-0.0581919463273,0.0067953099749,-0.169538254871,0.147174871558,0.0305463163734,0.123455906201,-0.0369810386131,-0.236202647,0.0476935143603,0.12613506067,0.387427703128,-0.0846114105059,0.111827907668,-0.103446217248,0.0529212068981,0.0802027677908,-0.117137858315,0.161888793184,-0.0377019061378,0.0625271870003,-0.163794165087,0.0961883474454,0.0806031110636,0.0337264326293,-0.0627446107763,-0.0904513184391,0.119516600513,-0.0406777828629,-0.123296999708,0.0876362922721,-0.0508985799539,0.112678257949,-0.0368515265689,-0.109848896478,-0.0316349036037,-0.0313239946886,0.161665997143,0.0699807244239,0.0353264064653
pc42,-0.0945395464974,-0.0672054168083,-0.0707512200144,0.0315438904981,-0.0441707251286,-0.171609238457,-0.0219735840857,0.292019908586,-0.0326192618807,0.00436606045855,0.230934926835,0.0480663886477,-0.0484096225043,0.0223432119649,-0.263648571202,-0.107432167203,-0.0797882364827,0.171725039065,-0.0562719143544,-0.303238129416,-0.135645896767,0.116350378018,0.0535671808187,0.0556871324751,0.0604753444834,-0.0252846140297,-0.0560477943204,0.0643673554902,-0.00328118804383,-0.0140608448398,-0.138004729043,0.112392982311,-0.0951406066314,0.185747458337,-0.147108900996,-0.164038426255,-0.0252922770785,-0.0270367537157,0.0517073773661,0.223702739876,0.0244467608048,0.249859976645,-0.25034749758,-0.0226420570622,-0.132797525115,0.0785843284566,-0.068585930888,-0.148703453431,-0.0480523866456,-0.196232429156,0.0616477155204,0.198789365568,0.0370686959544,-0.127230399607,0.0166295664936,-0.116000951673,0.144816808764,0.048875357232,0.182700531853,-0.1220913551,-0.0175761833548
pc43,0.039649018922,0.0314300875133,-0.0343327135146,-0.0531067650178,0.0915454493953,-0.177816519061,0.00874217191616,0.193626119687,-0.314525713815,0.116119076446,0.0627887821144,-0.22268470096,0.159078561209,0.0388008393965,-0.192728213849,-0.0391249590846,-0.100186709107,0.0145173406932,0.0201488298944,-0.111460906626,-0.0748174495349,0.037625269952,-0.106953187177,0.00829619110859,-0.0347046570829,0.0668311718303,0.010595995069,0.0785634884348,0.0303045152986,-0.236523344187,-0.120552983524,-0.012914433295,-0.0542316415071,-0.0188097988423,0.0166125249332,0.163791449646,-0.00605494577025,0.176235698735,-0.113310874161,-0.224709387014,-0.107792334962,-0.0639722857232,0.165333904505,-0.123506969339,-0.264463924342,0.140202778386,0.0607332145669,-0.0224170759854,-0.0113791102948,0.329969461023,-0.0194389015221,0.0471920871499,-0.0626843078573,-0.102858490897,-0.0687679735293,-0.0308342477654,0.0833977104626,-0.0459845319637,-0.345586931378,0.113353247508,0.0962352748268
pc44,-0.047689233898,0.00890201409955,0.106761532695,0.131709452738,0.011689470165,-0.0864737024942,0.203416244547,-0.198349101753,0.0862877156029,-0.116164164535,-0.0625908826399,-0.121837208353,-0.127167680584,-0.0338220255175,-0.0121486714653,0.00765004108792,-0.0288857561157,0.0721040189088,0.0208335899346,-0.127963032564,-0.0453457621334,-0.04237122663,0.00842815605423,-0.0368040254904,-0.126301409803,0.199315017883,0.056209864464,0.0607730295709,0.00471431103046,-0.0375049686186,-0.0312485535764,0.120500085494,-0.171266318335,-0.0290225665952,-0.0655870512056,-0.195917224237,0.113205130673,-0.163222512874,0.0172764289725,0.461566494044,0.0211784046428,-0.0475615474883,-0.0826830161182,-0.192533671542,0.0801722535435,0.039654304039,-0.084616362542,-0.0975246742876,0.0938613655057,0.0710996410736,-0.0354766336846,-0.193004490186,-0.185676785939,0.13194238316,-0.00088848937946,0.00562087555854,-0.0114611517823,0.0413259811247,-0.408383879988,0.161902534203,0.140357361718
pc45,0.203625298544,-0.0180549454828,-0.0361573843253,-0.0584112658768,0.0209090704785,-0.120705340882,0.00467838090699,-0.229535570437,-0.0133364727786,-0.108294926793,-0.17033646899,0.0485658645356,-0.157063695586,-0.0422152340126,-0.0269113220858,0.0201598289605,-0.111790980847,0.168001019171,-0.0269268697868,-0.0941638932283,-0.00356728075343,0.0663606292931,-0.000398069731073,-0.0564017472849,-0.409729378502,0.365397777662,-0.0109583682217,0.023699473562,0.04338338394,0.0336488422496,0.0599240256608,0.0377728078758,-0.0617145847244,0.00429418890904,-0.0791565794062,0.00388266378426,0.129165036791,0.0984679766305,0.0665155335619,-0.197008555178,0.421869816177,0.0855363944824,0.0441421719389,0.166812102709,-0.0796485777383,-0.0374948927439,0.0786209882714,-0.0421438120361,0.0812431385449,0.08872782236,0.0942612142127,0.18432287046,0.0123711619823,-0.0972223559617,-0.0786148231812,0.0110030288955,0.0466524535242,-0.0343153112828,0.196182085941,0.132084092433,-0.0622307509951
pc46,-0.0645143569206,0.0902712166124,0.133675822078,0.012795033718,-0.109266035348,0.122570845428,0.0908953526266,-0.0293017174584,0.10595546778,0.066959313871,-0.0161079830298,0.0542992909828,-0.209298635385,-0.0723939899146,-0.00871626199947,0.154555716035,-0.297468720403,0.114658398104,-0.166161741223,-0.330968239005,-0.17207787113,0.169334397682,0.0755948107274,-0.141429753131,0.180369909787,-0.112066500479,0.0553361680733,-0.0904605747408,0.0568696027404,-0.168142968692,0.0971020380763,0.0803402279203,0.0333735569682,-0.269246114883,0.225636468399,0.144229554956,0.134858479032,-0.00609772711279,-0.0222094205242,-0.113171837936,0.00877763215015,0.178306628059,-0.0538302729469,-0.0544923830471,0.0915512583975,-0.233577931599,0.0890166767731,0.00476059167867,-0.203707439467,0.157410383963,-0.18781012107,-0.0680214507929,-0.0370952566208,-0.0565067093382,-0.0589502763248,0.0384253139088,-0.0215731923001,0.0393555935025,0.0294754951243,-0.0905459329019,0.0537075038627
pc47,-0.126432682321,-0.0147466915345,0.0411523438557,0.0550347430699,0.0879976601713,-0.00865798399638,-0.0823429374027,0.0926194654723,0.0310724254671,0.080182328033,-0.0268647454646,-0.269661238408,0.106998454397,0.0310459595733,0.0660762615671,0.138074111124,-0.0958113112445,-0.197367102236,-0.0567499194439,0.0407738124004,-0.222810259128,0.310738146156,0.221796629911,-0.0479146138369,-0.242423795217,0.260880116818,0.0413022302075,0.015843311879,0.0418845301791,0.0660639238472,-0.00536120547792,-0.0844189908688,0.0547328405523,0.190679750566,-0.185586062853,0.116445584428,0.0053551200771,-0.101329190747,-0.108457843265,0.0844907774457,-0.131368070619,-0.0414648099606,0.111150650455,-0.191108328628,0.0458202614637,-0.155516237824,0.0391802444042,0.0478895403612,-0.166308453971,0.0751385485109,0.0119400007947,0.0854764977929,-0.02879385451,0.286192557805,0.153853355981,0.0740850420577,-0.0131776106597,0.0537995263101,0.177314150869,-0.149102806462,-0.150147970381
